ITERATION	TESTCASE	DESCRIPTION	TRACKID	STARTDATE	ENDDATE	TASK	COUNTERS	VALUE(ms)	SIZE	NAME	
5	PLM	16.00 - Click on the "Product Code" header column	0	10.44.28,10	10.44.30,36	LOG	TOTAL	2266	
5	PLM	16.00 - Click on the "Product Code" header column	0	10.44.28,12	10.44.28,14	RESOURCE	NETWORK	20	931	http://vmtestbaring:20200/server/api/ClientWebDesktop	
5	PLM	16.00 - Click on the "Product Code" header column	0	10.44.28,12	10.44.28,14	RESOURCE	NETWORK	21	931	http://vmtestbaring:20200/server/api/ClientWebDesktop	
5	PLM	16.00 - Click on the "Product Code" header column	0	10.44.28,51	10.44.29,53	RESOURCE	NETWORK	1016	24469	http://vmtestbaring:20200/server/api/ClientWebDesktop	
5	PLM	16.00 - Click on the "Product Code" header column	0	10.44.28,12	10.44.29,53	LOG	REQTIME	1413	0		
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,04	10.44.33,05	RESOURCE	NETWORK	9	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,1950,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,04	10.44.33,06	RESOURCE	NETWORK	12	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,1951,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,04	10.44.33,07	RESOURCE	NETWORK	25	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,50,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,04	10.44.33,07	RESOURCE	NETWORK	24	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,51,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,04	10.44.33,07	RESOURCE	NETWORK	26	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,62,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,04	10.44.33,09	RESOURCE	NETWORK	42	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,52,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,05	10.44.33,09	RESOURCE	NETWORK	41	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,53,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,05	10.44.33,09	RESOURCE	NETWORK	42	41077	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,54,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,05	10.44.33,09	RESOURCE	NETWORK	41	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,56,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,05	10.44.33,09	RESOURCE	NETWORK	43	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,55,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,34	10.44.33,35	RESOURCE	NETWORK	10	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,58,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,34	10.44.33,35	RESOURCE	NETWORK	13	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,59,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,34	10.44.33,35	RESOURCE	NETWORK	15	14110	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,60,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,34	10.44.33,36	RESOURCE	NETWORK	17	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,61,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,34	10.44.33,36	RESOURCE	NETWORK	21	24548	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,64,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,34	10.44.33,36	RESOURCE	NETWORK	23	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,65,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,34	10.44.33,37	RESOURCE	NETWORK	28	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,66,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,34	10.44.33,38	RESOURCE	NETWORK	34	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,67,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,34	10.44.33,38	RESOURCE	NETWORK	35	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,68,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,34	10.44.33,38	RESOURCE	NETWORK	37	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,69,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,34	10.44.33,38	RESOURCE	NETWORK	39	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,70,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,34	10.44.33,38	RESOURCE	NETWORK	38	21062	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,72,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,34	10.44.33,39	RESOURCE	NETWORK	45	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,73,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,60	10.44.33,61	RESOURCE	NETWORK	10	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,74,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,60	10.44.33,62	RESOURCE	NETWORK	15	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,75,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,60	10.44.33,62	RESOURCE	NETWORK	18	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,78,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,61	10.44.33,63	RESOURCE	NETWORK	21	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,81,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,61	10.44.33,63	RESOURCE	NETWORK	27	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,80,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,61	10.44.33,63	RESOURCE	NETWORK	26	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,83,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,61	10.44.33,64	RESOURCE	NETWORK	28	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,84,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,61	10.44.33,63	RESOURCE	NETWORK	25	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,85,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,61	10.44.33,63	RESOURCE	NETWORK	26	28913	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,131,1?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,61	10.44.33,64	RESOURCE	NETWORK	29	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,86,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,61	10.44.33,64	RESOURCE	NETWORK	31	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,87,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,89	10.44.33,90	RESOURCE	NETWORK	9	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,88,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,89	10.44.33,90	RESOURCE	NETWORK	13	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,89,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,89	10.44.33,91	RESOURCE	NETWORK	16	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,91,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,89	10.44.33,91	RESOURCE	NETWORK	20	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,93,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,89	10.44.33,91	RESOURCE	NETWORK	21	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,94,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,89	10.44.33,91	RESOURCE	NETWORK	23	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,92,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,89	10.44.33,91	RESOURCE	NETWORK	23	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,95,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,89	10.44.33,92	RESOURCE	NETWORK	24	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,97,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,89	10.44.33,92	RESOURCE	NETWORK	33	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,98,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,89	10.44.33,93	RESOURCE	NETWORK	35	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,100,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,89	10.44.33,93	RESOURCE	NETWORK	38	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,101,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,89	10.44.33,93	RESOURCE	NETWORK	40	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,102,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.33,95	10.44.34,10	RESOURCE	NETWORK	149	26353	http://vmtestbaring:20200/server/api/ClientWebDesktop	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.34,18	10.44.34,19	RESOURCE	NETWORK	8	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,103,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.34,79	10.44.34,80	RESOURCE	NETWORK	13	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,104,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.34,79	10.44.34,81	RESOURCE	NETWORK	16	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,105,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.34,79	10.44.34,81	RESOURCE	NETWORK	20	12485	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,106,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.34,79	10.44.34,82	RESOURCE	NETWORK	22	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,107,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.34,79	10.44.34,82	RESOURCE	NETWORK	25	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,108,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.34,79	10.44.34,82	RESOURCE	NETWORK	28	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,109,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.34,80	10.44.34,82	RESOURCE	NETWORK	29	12657	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,110,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.34,80	10.44.34,83	RESOURCE	NETWORK	33	12657	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,1792,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.34,80	10.44.34,83	RESOURCE	NETWORK	36	12657	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,1795,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.34,80	10.44.34,84	RESOURCE	NETWORK	43	12657	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,2233,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.34,80	10.44.34,84	RESOURCE	NETWORK	44	12657	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,2236,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.34,80	10.44.34,85	RESOURCE	NETWORK	47	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,111,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.34,80	10.44.34,85	RESOURCE	NETWORK	49	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,112,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,04	10.44.35,05	RESOURCE	NETWORK	14	27375	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,113,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,04	10.44.35,06	RESOURCE	NETWORK	19	27375	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,208,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,04	10.44.35,07	RESOURCE	NETWORK	28	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,114,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,04	10.44.35,08	RESOURCE	NETWORK	35	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,115,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,04	10.44.35,07	RESOURCE	NETWORK	30	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,116,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,04	10.44.35,07	RESOURCE	NETWORK	32	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,117,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,04	10.44.35,10	RESOURCE	NETWORK	58	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,118,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,04	10.44.35,08	RESOURCE	NETWORK	35	32253	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,119,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,04	10.44.35,08	RESOURCE	NETWORK	39	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,120,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,04	10.44.35,08	RESOURCE	NETWORK	40	2236	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,121,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,05	10.44.35,09	RESOURCE	NETWORK	44	2236	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,122,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,05	10.44.35,10	RESOURCE	NETWORK	50	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,123,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,05	10.44.35,10	RESOURCE	NETWORK	57	2236	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,124,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,05	10.44.35,12	RESOURCE	NETWORK	77	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,125,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,33	10.44.35,34	RESOURCE	NETWORK	12	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,126,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,33	10.44.35,34	RESOURCE	NETWORK	13	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,128,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,33	10.44.35,35	RESOURCE	NETWORK	19	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,129,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,33	10.44.35,36	RESOURCE	NETWORK	32	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,130,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,33	10.44.35,37	RESOURCE	NETWORK	34	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,132,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,33	10.44.35,37	RESOURCE	NETWORK	35	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,133,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,34	10.44.35,36	RESOURCE	NETWORK	28	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,140,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,34	10.44.35,37	RESOURCE	NETWORK	37	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,141,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,58	10.44.35,59	RESOURCE	NETWORK	8	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,144,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,58	10.44.35,59	RESOURCE	NETWORK	13	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,145,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,58	10.44.35,60	RESOURCE	NETWORK	17	14028	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,146,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,58	10.44.35,60	RESOURCE	NETWORK	20	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,151,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,58	10.44.35,60	RESOURCE	NETWORK	24	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,153,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,58	10.44.35,61	RESOURCE	NETWORK	24	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,154,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,58	10.44.35,61	RESOURCE	NETWORK	26	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,156,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,58	10.44.35,61	RESOURCE	NETWORK	30	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,158,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,79	10.44.35,80	RESOURCE	NETWORK	12	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,159,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,79	10.44.35,80	RESOURCE	NETWORK	14	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,160,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,79	10.44.35,81	RESOURCE	NETWORK	17	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,161,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,79	10.44.35,81	RESOURCE	NETWORK	21	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,162,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,79	10.44.35,81	RESOURCE	NETWORK	20	27871	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,163,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,79	10.44.35,81	RESOURCE	NETWORK	20	29706	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,164,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,79	10.44.35,81	RESOURCE	NETWORK	24	24793	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,165,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,79	10.44.35,82	RESOURCE	NETWORK	27	24793	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,166,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,79	10.44.35,82	RESOURCE	NETWORK	31	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,167,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,79	10.44.35,82	RESOURCE	NETWORK	33	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,168,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,79	10.44.35,83	RESOURCE	NETWORK	36	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,169,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,79	10.44.35,83	RESOURCE	NETWORK	39	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,170,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,79	10.44.35,83	RESOURCE	NETWORK	38	26889	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,171,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.35,79	10.44.35,83	RESOURCE	NETWORK	41	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,320,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,21	10.44.36,22	RESOURCE	NETWORK	10	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,172,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,21	10.44.36,23	RESOURCE	NETWORK	17	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,173,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,21	10.44.36,23	RESOURCE	NETWORK	16	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,174,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,21	10.44.36,23	RESOURCE	NETWORK	17	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,175,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,21	10.44.36,23	RESOURCE	NETWORK	19	24804	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,176,1?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,21	10.44.36,23	RESOURCE	NETWORK	21	29537	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,177,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,21	10.44.36,24	RESOURCE	NETWORK	27	29537	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,1881,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,21	10.44.36,24	RESOURCE	NETWORK	28	25733	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,178,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,21	10.44.36,25	RESOURCE	NETWORK	36	25114	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,180,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,21	10.44.36,25	RESOURCE	NETWORK	36	29537	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,179,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,21	10.44.36,25	RESOURCE	NETWORK	39	15874	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,181,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,22	10.44.36,27	RESOURCE	NETWORK	50	19351	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,182,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,22	10.44.36,26	RESOURCE	NETWORK	47	27049	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,183,1?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,22	10.44.36,26	RESOURCE	NETWORK	48	27049	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,219,1?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,52	10.44.36,53	RESOURCE	NETWORK	10	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,184,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,53	10.44.36,54	RESOURCE	NETWORK	13	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,185,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,53	10.44.36,54	RESOURCE	NETWORK	15	36236	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,186,2?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,53	10.44.36,54	RESOURCE	NETWORK	16	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,187,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,53	10.44.36,55	RESOURCE	NETWORK	19	16772	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,188,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,53	10.44.36,55	RESOURCE	NETWORK	22	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,189,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,53	10.44.36,56	RESOURCE	NETWORK	29	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,190,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,53	10.44.36,56	RESOURCE	NETWORK	31	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,198,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,53	10.44.36,56	RESOURCE	NETWORK	34	28051	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,191,5?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,53	10.44.36,57	RESOURCE	NETWORK	37	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,192,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,53	10.44.36,57	RESOURCE	NETWORK	40	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,193,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,53	10.44.36,57	RESOURCE	NETWORK	44	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,194,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,53	10.44.36,58	RESOURCE	NETWORK	46	3124	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,195,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,53	10.44.36,58	RESOURCE	NETWORK	48	29348	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,196,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,69	10.44.36,70	RESOURCE	NETWORK	10	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,197,1?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,69	10.44.36,70	RESOURCE	NETWORK	10	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,199,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.36,74	10.44.36,89	RESOURCE	NETWORK	143	27031	http://vmtestbaring:20200/server/api/ClientWebDesktop	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.37,09	10.44.37,11	RESOURCE	NETWORK	26	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,200,0?t	
5	PLM	17.00 - Scroll down about 1000 records	0	10.44.37,09	10.44.37,12	RESOURCE	NETWORK	30	0	http://vmtestbaring:20200/server/PLM/Images/Icon/MODIMG,201,0?t	
